function_id,scenario,dataset,arrival_time,inter_arrival,dependency_load_time,function_duration,completion_time,latency,chosen_state,effective_load_time,start_time,completion_time_scheduled,latency_scheduled
383,S2,A_heavy,3.0416530255251253,0.0174951317840578,1.6464778307699444,2.0452405347532063,6.733371391048276,3.691718365523151,Cold,1.6464778307699444,3.0600935913740974,6.751811956897248,3.7101589313721224
384,S2,A_heavy,3.052722138681496,0.01106911315637,1.4783002274817083,2.731673728257806,7.26269609442101,4.209973955739514,Cold,1.4783002274817083,3.0600935913740974,7.270067547113611,4.217345408432116
385,S2,A_heavy,3.0662804370647785,0.0135582983832831,1.873298119891171,2.027322086452161,6.96690064340811,3.9006202063433313,Cold,1.873298119891171,3.1234525168893534,7.024072723232685,3.9577922861679062
386,S2,A_heavy,3.069041552584001,0.0027611155192228,1.5567586351564413,2.911540244890671,7.5373404326311135,4.468298880047112,Cold,1.5567586351564413,3.1234525168893534,7.591751396936465,4.522709844352464
387,S2,A_heavy,3.070669330051005,0.0016277774670037,1.9016112502003493,0.9071286664798456,5.8794092467312,2.808739916680195,Cold,1.9016112502003493,3.1234525168893534,5.932192433569549,2.861523103518544
388,S2,A_heavy,3.082242300017717,0.0115729699667118,2.058378793965737,1.0156169065176304,6.156238000501084,3.073995700483367,Cold,2.058378793965737,3.1234525168893534,6.19744821737272,3.1152059173550035
389,S2,A_heavy,3.095944043211412,0.0137017431936951,2.032607527738205,0.8969448954548391,6.025496466404457,2.9295524231930448,Cold,2.032607527738205,3.1234525168893534,6.053004940082397,2.9570608968709853
390,S2,A_heavy,3.134752417295914,0.0388083740845019,1.561829330530182,1.207609070733788,5.904190818559885,2.7694384012639706,Cold,1.561829330530182,3.171722284461719,5.94116068572569,2.8064082684297755
391,S2,A_heavy,3.1391864119138524,0.0044339946179383,1.2502903025481291,1.990794244071692,6.380270958533673,3.241084546619821,Cold,1.2502903025481291,3.171722284461719,6.41280683108154,3.273620419167688
392,S2,A_heavy,3.1430634445135337,0.0038770325996811,1.6457940076933113,2.2202587991403417,7.009116251347186,3.8660528068336526,Cold,1.6457940076933113,3.171722284461719,7.037775091295372,3.8947116467818383
393,S2,A_heavy,3.155546398708064,0.0124829541945298,1.213891216122863,0.9002873474870714,5.269724962317999,2.114178563609935,Cold,1.213891216122863,3.171722284461719,5.285900848071654,2.1303544493635895
394,S2,A_heavy,3.159019179299153,0.0034727805910896,2.335145552775713,2.8811359576603186,8.375300689735184,5.216281510436031,Cold,2.335145552775713,3.171722284461719,8.38800379489775,5.2289846155985975
395,S2,A_heavy,3.1812703286691475,0.0222511493699943,1.518816191106786,2.652763828630839,7.352850348406772,4.1715800197376245,Cold,1.518816191106786,3.217520671332439,7.389100691070063,4.207830362400916
396,S2,A_heavy,3.1975606549788664,0.0162903263097187,1.2316896208349857,1.4525474607456048,5.881797736559458,2.684237081580591,Cold,1.2316896208349857,3.217520671332439,5.90175775291303,2.704197097934163
397,S2,A_heavy,3.202230285057551,0.0046696300786846,1.0381716398586265,0.9698125664982296,5.210214491414408,2.0079842063568565,Cold,1.0381716398586265,3.217520671332439,5.225504877689295,2.0232745926317444
398,S2,A_heavy,3.21381182436168,0.0115815393041288,1.9687335794297265,1.173751561081926,6.356296964873333,3.1424851405116527,Cold,1.9687335794297265,3.217520671332439,6.360005811844092,3.1461939874824116
399,S2,A_heavy,3.2255170992521385,0.0117052748904584,1.9553534761821147,1.07927771026094,6.260148285695194,3.0346311864430557,Cold,1.9553534761821147,3.304174481096021,6.338805667539076,3.113288568286938
400,S2,A_heavy,3.226424078575528,0.0009069793233893,1.5109062498719374,1.0712243144576832,5.808554642905148,2.58213056432962,Cold,1.5109062498719374,3.304174481096021,5.886305045425641,2.659880966850113
401,S2,A_heavy,3.245827792582758,0.0194037140072302,1.1075678332714765,1.9408357150646147,6.294231340918849,3.0484035483360907,Cold,1.1075678332714765,3.304174481096021,6.352578029432112,3.1067502368493543
402,S2,A_heavy,3.251692021664064,0.0058642290813062,1.614443342342848,1.3408643734854806,6.206999737492392,2.955307715828328,Cold,1.614443342342848,3.304174481096021,6.259482196924349,3.007790175260285
403,S2,A_heavy,3.266286459643425,0.014594437979361,1.4668262425950904,1.587907376364118,6.321020078602634,3.0547336189592085,Cold,1.4668262425950904,3.304174481096021,6.358908100055229,3.0926216404118043
404,S2,A_heavy,3.269500921528129,0.0032144618847042,2.015680959602514,2.97691173344551,8.262093614576154,4.992592693048024,Cold,2.015680959602514,3.304174481096021,8.296767174144044,5.027266252615915
405,S2,A_heavy,3.288324175816012,0.0188232542878827,1.9086688741790356,2.3054913476357584,7.502484397630805,4.214160221814794,Cold,1.9086688741790356,3.304174481096021,7.518334702910815,4.230010527094803
406,S2,A_heavy,3.29243241293318,0.004108237117168,1.54689059229631,2.887757467503403,7.727080472732893,4.434648059799713,Cold,1.54689059229631,3.304174481096021,7.738822540895733,4.4463901279625535
407,S2,A_heavy,3.292523219654973,9.080672179312898e-05,1.326838831382485,1.1136244210728543,5.732986472110312,2.440463252455339,Cold,1.326838831382485,3.304174481096021,5.744637733551361,2.452114513896388
408,S2,A_heavy,3.31217244712966,0.0196492274746871,2.4820539492333875,1.6407068446316524,7.4349332409947,4.12276079386504,Cold,2.4820539492333875,3.3198753091194373,7.442636102984477,4.130463655854817
409,S2,A_heavy,3.312970160550897,0.0007977134212372,1.6810024317941723,2.0204099672211795,7.014382559566249,3.701412399015352,Cold,1.6810024317941723,3.3198753091194373,7.021287708134789,3.708317547583892
410,S2,A_heavy,3.316175607495772,0.0032054469448753,2.032411353670356,0.9688677361552236,6.317454697321352,3.0012790898255792,Cold,2.032411353670356,3.3198753091194373,6.3211543989450165,3.0049787914492447
411,S2,A_heavy,3.3411503773556746,0.0249747698599023,1.210829451367541,0.8092123759815073,5.361192204704723,2.020041827349049,Cold,1.210829451367541,3.4529669821352074,5.473008809484256,2.131858432128581
412,S2,A_heavy,3.366216623523208,0.0250662461675332,1.7283845494890966,2.274955534353219,7.369556707365523,4.003340083842315,Cold,1.7283845494890966,3.4529669821352074,7.456307065977523,4.090090442454315
413,S2,A_heavy,3.373316600948668,0.0070999774254605,1.0413050798041985,2.2120029369631578,6.626624617716024,3.253308016767356,Cold,1.0413050798041985,3.4529669821352074,6.706274998902564,3.3329583979538957
414,S2,A_heavy,3.381643518285256,0.0083269173365877,1.758182676865675,1.703735381999146,6.843561577150077,3.4619180588648213,Cold,1.758182676865675,3.4529669821352074,6.914885041000028,3.533241522714772
415,S2,A_heavy,3.3866019738154467,0.0049584555301904,2.446026110676553,1.877216967270472,7.709845051762473,4.323243077947026,Cold,2.446026110676553,3.4529669821352074,7.776210060082233,4.389608086266787
416,S2,A_heavy,3.3894938303049984,0.0028918564895516,1.5763100694787004,1.7139746013025974,6.679778501086297,3.2902846707812983,Cold,1.5763100694787004,3.4529669821352074,6.743251652916506,3.3537578226115072
417,S2,A_heavy,3.392814549759585,0.0033207194545865,1.0584940188623673,0.8528110986587555,5.304119667280708,1.911305117521123,Cold,1.0584940188623673,3.4529669821352074,5.36427209965633,1.971457549896745
418,S2,A_heavy,3.4021172462589893,0.0093026964994042,1.0464336863790151,1.5378175336784174,5.986368466316423,2.584251220057433,Cold,1.0464336863790151,3.4529669821352074,6.03721820219264,2.6351009559336505
419,S2,A_heavy,3.413749228539515,0.0116319822805256,1.5819801399203042,1.1895809618740376,6.185310330333857,2.7715611017943416,Cold,1.5819801399203042,3.4529669821352074,6.224528083929549,2.810778855390034
420,S2,A_heavy,3.4268175236746914,0.0130682951351762,1.240037404694791,1.0165332160230114,5.683388144392493,2.256570620717802,Cold,1.240037404694791,3.4529669821352074,5.709537602853009,2.282720079178318
421,S2,A_heavy,3.439807782273431,0.0129902585987395,1.0350281444922789,2.90478495455657,7.37962088132228,3.939813099048849,Cold,1.0350281444922789,3.4529669821352074,7.392780081184056,3.952972298910625
422,S2,A_heavy,3.4406047568279337,0.0007969745545026,2.134320420925265,2.118591395092764,7.693516572845963,4.252911816018029,Cold,2.134320420925265,3.4529669821352074,7.705878798153236,4.265274041325302
423,S2,A_heavy,3.446288503466045,0.0056837466381113,1.687784513322836,2.403043825320526,7.537116842109406,4.0908283386433615,Cold,1.687784513322836,3.4529669821352074,7.543795320778569,4.097506817312524
424,S2,A_heavy,3.446782517686451,0.0004940142204061,1.4338671579589817,1.4938002351854585,6.374449910830892,2.927667393144441,Cold,1.4338671579589817,3.4529669821352074,6.380634375279648,2.933851857593197
425,S2,A_heavy,3.453428028650579,0.0066455109641282,2.350124774524721,1.6649236848868334,7.468476488062134,4.015048459411554,Cold,2.350124774524721,3.453661677665945,7.468710137077499,4.01528210842692
426,S2,A_heavy,3.45828265594214,0.0048546272915606,1.1742084403007884,1.3212327865727918,5.95372388281572,2.4954412268735804,Cold,1.1742084403007884,3.4687035360241767,5.9641447628977575,2.5058621069556177
427,S2,A_heavy,3.47650447814398,0.01822182220184,2.433878243432978,1.0133244761239344,6.923707197700892,3.4472027195569126,Cold,2.433878243432978,3.5094490224487522,6.956651742005665,3.480147263861685
428,S2,A_heavy,3.4801060749728787,0.003601596828899,1.4709500760660292,1.1938696023714843,6.1449257534103925,2.6648196784375138,Cold,1.4709500760660292,3.5094490224487522,6.174268700886266,2.6941626259133873
429,S2,A_heavy,3.481143624785816,0.001037549812937,2.332605508463022,2.554530899652269,8.368280032901106,4.887136408115291,Cold,2.332605508463022,3.5094490224487522,8.396585430564043,4.915441805778228
430,S2,A_heavy,3.482429521907,0.0012858971211843,1.9044143147191923,2.290600771404307,7.677444608030499,4.195015086123499,Cold,1.9044143147191923,3.5094490224487522,7.704464108572251,4.222034586665251
431,S2,A_heavy,3.4943747764659925,0.0119452545589924,2.240061039612231,2.003243527168049,7.737679343246272,4.24330456678028,Cold,2.240061039612231,3.5094490224487522,7.752753589229032,4.2583788127630395
432,S2,A_heavy,3.5023989904638926,0.0080242139979002,2.476019744815696,1.8451977203068897,7.823616455586478,4.321217465122586,Cold,2.476019744815696,3.5094490224487522,7.830666487571338,4.328267497107445
433,S2,A_heavy,3.503287396399271,0.0008884059353782,1.4326081567281186,2.8293554240434737,7.765250977170863,4.261963580771592,Cold,1.4326081567281186,3.5094490224487522,7.7714126032203446,4.2681252068210735
434,S2,A_heavy,3.504019525746509,0.0007321293472383,2.4417032281113897,0.9600168851130706,6.905739638970969,3.40172011322446,Cold,2.4417032281113897,3.5094490224487522,6.911169135673212,3.4071496099267033
435,S2,A_heavy,3.5140795963436187,0.0100600705971091,1.5842228423536304,1.417321789123415,6.515624227820664,3.0015446314770458,Cold,1.5842228423536304,3.5418935324242593,6.543438163901305,3.0293585675576864
436,S2,A_heavy,3.514709147089667,0.0006295507460483,1.5782678571053834,1.569863277855571,6.662840282050622,3.148131134960955,Cold,1.5782678571053834,3.5418935324242593,6.690024667385214,3.175315520295547
437,S2,A_heavy,3.529085695871405,0.0143765487817381,1.5105806563817583,2.521336786868133,7.561003139121297,4.031917443249892,Cold,1.5105806563817583,3.5418935324242593,7.573810975674151,4.044725279802746
438,S2,A_heavy,3.5392940271474886,0.0102083312760833,1.8121114110213776,2.983532164356337,8.334937602525203,4.7956435753777145,Cold,1.8121114110213776,3.5418935324242593,8.337537107801975,4.798243080654486
439,S2,A_heavy,3.540001100068991,0.0007070729215026,1.2312175647677306,1.3294751324657368,6.100693797302458,2.560692697233468,Cold,1.2312175647677306,3.5418935324242593,6.102586229657726,2.562585129588735
440,S2,A_heavy,3.540739882300473,0.0007387822314817,1.8305672280370169,2.7234761351015777,8.094783245439068,4.554043363138595,Cold,1.8305672280370169,3.5418935324242593,8.095936895562854,4.555197013262381
441,S2,A_heavy,3.5767020369842903,0.0359621546838174,1.812557218615006,2.627370072949941,8.016629328549238,4.439927291564947,Cold,1.812557218615006,3.5794834937540276,8.019410785318975,4.4427087483346845
442,S2,A_heavy,3.580609016838893,0.0039069798546024,2.1428527189073048,1.2942462748118866,7.017708010558084,3.437098993719191,Cold,2.1428527189073048,3.581707991128429,7.01880698484762,3.438197968008727
443,S2,A_heavy,3.584467810676187,0.0038587938372942,2.2504749429063784,1.6785316764382898,7.513474430020855,3.929006619344668,Cold,2.2504749429063784,3.658213239958869,7.587219859303538,4.00275204862735
444,S2,A_heavy,3.5984309390368763,0.0139631283606889,1.660662025468636,1.7012803124435425,6.960373276949055,3.3619423379121782,Cold,1.660662025468636,3.658213239958869,7.020155577871048,3.4217246388341716
445,S2,A_heavy,3.6229489768532366,0.0245180378163603,1.453499874027241,2.952085470758428,8.028534321638904,4.405585344785668,Cold,1.453499874027241,3.658213239958869,8.06379858474454,4.440849607891303
446,S2,A_heavy,3.6585220930165865,0.0355731161633498,1.3890023459756418,1.1979621830335765,6.245486622025805,2.5869645290092182,Cold,1.3890023459756418,3.6925148827919765,6.279479411801194,2.620957318784608
447,S2,A_heavy,3.670187919934223,0.0116658269176361,1.2919357550573078,2.5581475364305204,7.520271211422052,3.8500832914878287,Cold,1.2919357550573078,3.6925148827919765,7.542598174279805,3.872410254345582
448,S2,A_heavy,3.674121428264382,0.0039335083301593,1.0864713732985374,1.535223971180842,6.295816772743762,2.62169534447938,Cold,1.0864713732985374,3.6925148827919765,6.314210227271356,2.6400887990069735
449,S2,A_heavy,3.674848044878532,0.0007266166141496,1.51367196825207,2.407914760707553,7.596434773838155,3.921586728959623,Cold,1.51367196825207,3.6925148827919765,7.614101611751599,3.9392535668730675
450,S2,A_heavy,3.68735839938232,0.0125103545037885,1.4053715381961749,1.7240242094504583,6.816754147028954,3.1293957476466336,Cold,1.4053715381961749,3.6925148827919765,6.821910630438611,3.1345522310562908
451,S2,A_heavy,3.694169736112,0.0068113367296791,2.449626078799611,2.072391478856388,8.216187293767998,4.522017557655999,Cold,2.449626078799611,3.703411159060266,8.225428716716266,4.531258980604266
452,S2,A_heavy,3.698770012156208,0.0046002760442081,1.836563239375066,2.6317459013174886,8.167079152848762,4.468309140692554,Cold,1.836563239375066,3.703411159060266,8.17172029975282,4.472950287596612
453,S2,A_heavy,3.718505326118525,0.0197353139623174,1.5209155585457612,2.569164242964545,7.808585127628831,4.090079801510306,Cold,1.5209155585457612,3.7210126674771393,7.811092468987446,4.09258714286892
454,S2,A_heavy,3.719487661184957,0.0009823350664323,1.870701401490544,2.7061310037873403,8.29632006646284,4.576832405277883,Cold,1.870701401490544,3.7210126674771393,8.297845072755024,4.578357411570067
455,S2,A_heavy,3.725141870429732,0.0056542092447746,1.208795052018543,0.93115811575825,5.865095038206525,2.139953167776793,Cold,1.208795052018543,3.7439515348538626,5.883904702630656,2.158762832200924
456,S2,A_heavy,3.72523702534167,9.515491193784724e-05,1.6660656238033045,2.322511216687439,7.713813865832413,3.988576840490743,Cold,1.6660656238033045,3.7439515348538626,7.732528375344606,4.007291350002936
457,S2,A_heavy,3.7305066450881945,0.0052696197465243,1.939351482131596,1.1079722287878784,6.7778303560076685,3.047323710919474,Cold,1.939351482131596,3.7439515348538626,6.791275245773337,3.060768600685143
458,S2,A_heavy,3.730989565347077,0.0004829202588827,1.733346747688677,1.7148008496405045,7.179137162676258,3.448147597329181,Cold,1.733346747688677,3.7439515348538626,7.192099132183044,3.461109566835967
459,S2,A_heavy,3.732043656979837,0.0010540916327597,1.6026682009814863,2.006894513120315,7.341606371081639,3.6095627141018016,Cold,1.6026682009814863,3.7439515348538626,7.353514248955664,3.6214705919758265
460,S2,A_heavy,3.733085542246566,0.0010418852667288,2.490772583349547,1.6860268664430278,7.90988499203914,4.176799449792575,Cold,2.490772583349547,3.7439515348538626,7.920750984646437,4.187665442399871
461,S2,A_heavy,3.741815278799957,0.0087297365533914,2.3204721432233906,1.9431456867666168,8.005433108789964,4.263617829990007,Cold,2.3204721432233906,3.7439515348538626,8.007569364843869,4.265754086043913
462,S2,A_heavy,3.7532369264465935,0.0114216476466372,1.93510893723916,2.9923578793569625,8.680703743042717,4.927466816596122,Cold,1.93510893723916,3.7757558900390373,8.70322270663516,4.949985780188566
463,S2,A_heavy,3.760533207923285,0.0072962814766905,1.8540660417734245,1.0974780901682806,6.71207733986499,2.9515441319417053,Cold,1.8540660417734245,3.7757558900390373,6.727300021980742,2.9667668140574572
464,S2,A_heavy,3.787822542999138,0.0272893350758531,1.930990719736876,2.2860032997401367,8.004816562476151,4.2169940194770135,Cold,1.930990719736876,3.8094174763963196,8.026411495873333,4.238588952874196
465,S2,A_heavy,3.791737514481807,0.0039149714826688,1.3019681617336498,1.6712021260483536,6.76490780226381,2.973170287782003,Cold,1.3019681617336498,3.8094174763963196,6.782587764178324,2.990850249696517
466,S2,A_heavy,3.794541424126978,0.0028039096451713,1.592706614896478,1.0926215575961231,6.479869596619579,2.6853281724926013,Cold,1.592706614896478,3.8094174763963196,6.494745648888921,2.700204224761943
467,S2,A_heavy,3.8114539452783966,0.0169125211514185,1.059189299336349,1.149220879423481,6.019864124038227,2.2084101787598303,Cold,1.059189299336349,3.8635399990591157,6.071950177818946,2.2604962325405498
468,S2,A_heavy,3.8135629625094953,0.0021090172310987,1.71331905623024,2.888400833740357,8.415282852480093,4.601719889970598,Cold,1.71331905623024,3.8635399990591157,8.465259889029713,4.651696926520218
469,S2,A_heavy,3.8410868800615945,0.0275239175520992,1.8145368759364948,2.7351232927658766,8.390747048763966,4.549660168702372,Cold,1.8145368759364948,3.8635399990591157,8.413200167761488,4.572113287699894
470,S2,A_heavy,3.841188787931253,0.000101907869658,1.3416246041548143,2.795492312913048,7.978305704999116,4.137116917067863,Cold,1.3416246041548143,3.8635399990591157,8.000656916126978,4.159468128195725
471,S2,A_heavy,3.8703765122885816,0.029187724357329,2.4460432707482704,2.981372106820251,9.297791889857102,5.42741537756852,Cold,2.4460432707482704,3.8801978534433985,9.30761323101192,5.437236718723339
472,S2,A_heavy,3.8707441706104015,0.0003676583218208,2.364181916405863,1.2582938580187395,7.493219945035006,3.6224757744246032,Cold,2.364181916405863,3.8801978534433985,7.502673627868002,3.6319294572576
473,S2,A_heavy,3.889225180853402,0.018481010243,2.0832148531838586,1.581966542200936,7.554406576238197,3.665181395384794,Cold,2.0832148531838586,3.917383510015409,7.582564905400204,3.693339724546802
474,S2,A_heavy,3.8954763746063135,0.0062511937529115,1.800079943148044,2.2722818658347066,7.967838183589064,4.07236180898275,Cold,1.800079943148044,3.917383510015409,7.9897453189981595,4.094268944391846
475,S2,A_heavy,3.936783279672365,0.0413069050660502,2.304953739471528,1.864365587693424,8.106102606837316,4.169319327164952,Cold,2.304953739471528,3.957171799793218,8.12649112695817,4.1897078472858045
476,S2,A_heavy,3.937422124471985,0.0006388447996204,1.1959785157351943,1.7204569734323338,6.853857613639514,2.916435489167529,Cold,1.1959785157351943,3.957171799793218,6.873607288960747,2.9361851644887618
477,S2,A_heavy,3.944148038336429,0.0067259138644445,2.185764691412327,1.5871847485383048,7.717097478287061,3.772949439950632,Cold,2.185764691412327,3.957171799793218,7.73012123974385,3.785973201407421
478,S2,A_heavy,3.973177831846896,0.0290297935104667,1.1872312209502724,2.1063173902755947,7.266726443072764,3.293548611225868,Cold,1.1872312209502724,3.9860528182464092,7.279601429472277,3.306423597625381
479,S2,A_heavy,3.979348197956738,0.006170366109842,2.191315993824108,2.0663055430081805,8.236969734789026,4.257621536832288,Cold,2.191315993824108,3.9860528182464092,8.243674355078698,4.2643261571219595
480,S2,A_heavy,3.987620100376581,0.0082719024198432,1.413651352377035,1.1552072349413285,6.556478687694946,2.5688585873183643,Cold,1.413651352377035,4.004749256768622,6.573607844086985,2.585987743710404
481,S2,A_heavy,3.9975359440275535,0.0099158436509731,2.315635871527284,1.837827642540566,8.150999458095404,4.15346351406785,Cold,2.315635871527284,4.004749256768622,8.158212770836471,4.160676826808917
482,S2,A_heavy,4.002587008658196,0.0050510646306412,2.416063140738097,2.01763790766167,8.436288057057963,4.433701048399767,Cold,2.416063140738097,4.004749256768622,8.438450305168388,4.435863296510192
483,S2,A_heavy,4.010817626766596,0.0082306181084001,1.2231939541076735,2.0546312652090597,7.288642846083329,3.2778252193167328,Cold,1.2231939541076735,4.050564768477958,7.328389987794691,3.3175723610280947
484,S2,A_heavy,4.018132842281644,0.0073152155150479,1.6940134075980904,1.262235824407174,6.9743820742869085,2.9562492320052645,Cold,1.6940134075980904,4.050564768477958,7.006814000483223,2.9886811582015786
485,S2,A_heavy,4.0374181153606665,0.019285273079022,2.471481067244028,2.432997062955031,8.941896245559725,4.904478130199059,Cold,2.471481067244028,4.050564768477958,8.955042898677018,4.917624783316351
486,S2,A_heavy,4.037805710875196,0.000387595514529,1.72511115395972,0.8554380086063532,6.618354873441269,2.580549162566073,Cold,1.72511115395972,4.050564768477958,6.631113931044031,2.5933082201688356
487,S2,A_heavy,4.040554400257685,0.0027486893824896,2.295321283771818,1.580630082194958,7.916505766224461,3.875951365966776,Cold,2.295321283771818,4.050564768477958,7.926516134444734,3.885961734187049
488,S2,A_heavy,4.065587700306526,0.025033300048841,1.88309728319698,2.5164678267783938,8.4651528102819,4.399565109975374,Cold,1.88309728319698,4.073164488127497,8.47272959810287,4.407141897796343
489,S2,A_heavy,4.084001665543639,0.0184139652371123,1.5629948618794027,2.040564426321885,7.687560953744927,3.603559288201288,Cold,1.5629948618794027,4.143439663172613,7.746998951373901,3.6629972858302624
490,S2,A_heavy,4.089069792726636,0.0050681271829968,1.4286753332888054,1.3745573515238925,6.892302477539333,2.8032326848126976,Cold,1.4286753332888054,4.143439663172613,6.946672347985311,2.8576025552586755
491,S2,A_heavy,4.097135901299461,0.0080661085728248,1.3048346366291308,2.3288968625547053,7.730867400483296,3.633731499183836,Cold,1.3048346366291308,4.143439663172613,7.777171162356449,3.6800352610569886
492,S2,A_heavy,4.099843179798587,0.002707278499126,2.1426972870665457,2.048260077143362,8.290800544008494,4.190957364209908,Cold,2.1426972870665457,4.143439663172613,8.33439702738252,4.234553847583934
493,S2,A_heavy,4.101579881143887,0.0017367013453005,1.5798107602345417,2.551735940804052,8.23312658218248,4.131546701038594,Cold,1.5798107602345417,4.143439663172613,8.274986364211207,4.17340648306732
494,S2,A_heavy,4.106772036133921,0.0051921549900341,1.7669131933011268,2.417055409617612,8.29074063905266,4.183968602918738,Cold,1.7669131933011268,4.143439663172613,8.327408266091352,4.220636229957431
495,S2,A_heavy,4.110404982255727,0.0036329461218061,1.7384882200017728,2.1422374284797163,7.991130630737216,3.880725648481489,Cold,1.7384882200017728,4.143439663172613,8.024165311654102,3.9137603293983743
496,S2,A_heavy,4.117707013139116,0.0073020308833886,1.8659185438496968,1.873990885683791,7.857616442672604,3.739909429533488,Cold,1.8659185438496968,4.143439663172613,7.8833490927061005,3.7656420795669847
497,S2,A_heavy,4.118381365509392,0.0006743523702765,2.298365718436828,1.0930006764685516,7.509747760414771,3.391366394905379,Cold,2.298365718436828,4.143439663172613,7.534806058077992,3.4164246925686
498,S2,A_heavy,4.148922699863746,0.0305413343543547,2.471109015375144,1.3749326393478445,7.994964354586735,3.846041654722988,Cold,2.471109015375144,4.159641266488434,8.005682921211422,3.8567602213476757
499,S2,A_heavy,4.184621579660018,0.0356988797962711,1.6113763128607257,1.7220188404175878,7.518016732938332,3.333395153278314,Cold,1.6113763128607257,4.18950913367292,7.522904286951233,3.3382827072912153
500,S2,A_heavy,4.194603778675957,0.0099821990159399,2.2412783831594547,2.118458431414055,8.554340593249467,4.35973681457351,Cold,2.2412783831594547,4.200640119634913,8.560376934208422,4.365773155532465
501,S2,A_heavy,4.201004432296058,0.0064006536201007,2.1467916919820764,1.9301572814736707,8.277953405751806,4.076948973455748,Cold,2.1467916919820764,4.210775234813222,8.287724208268969,4.086719775972911
502,S2,A_heavy,4.204090926475677,0.0030864941796196,1.86029342718336,1.434005957110965,7.498390310770001,3.294299384294324,Cold,1.86029342718336,4.210775234813222,7.505074619107547,3.3009836926318696
503,S2,A_heavy,4.218098486204744,0.0140075597290666,2.4340707154179,0.8142215871373633,7.466390788760008,3.248292302555264,Cold,2.4340707154179,4.218158468473703,7.466450771028967,3.2483522848242226
504,S2,A_heavy,4.227717899401818,0.0096194131970734,1.300711773292604,1.891726288181791,7.420155960876213,3.1924380614743946,Cold,1.300711773292604,4.241458764810282,7.433896826284677,3.206178926882859
505,S2,A_heavy,4.229196846519322,0.001478947117504,1.1638963154644322,1.428377174836935,6.82147033682069,2.592273490301368,Cold,1.1638963154644322,4.241458764810282,6.83373225511165,2.6045354085923282
506,S2,A_heavy,4.249349355619315,0.0201525090999927,2.280942950433133,2.416138261563177,8.946430567615625,4.69708121199631,Cold,2.280942950433133,4.252869853593925,8.949951065590234,4.700601709970919
507,S2,A_heavy,4.263757643214042,0.0144082875947272,1.6587247249506225,0.8526817835950637,6.7751641517597285,2.5114065085456865,Cold,1.6587247249506225,4.277257630853287,6.788664139398973,2.524906496184931
508,S2,A_heavy,4.28868879758932,0.0249311543752786,2.2704532813105907,2.0866211848727403,8.64576326377265,4.35707446618333,Cold,2.2704532813105907,4.309837703498631,8.66691216968196,4.3782233720926405
509,S2,A_heavy,4.299468830957622,0.0107800333683011,2.3396353077931225,2.871243322513344,9.510347461264088,5.210878630306466,Cold,2.3396353077931225,4.309837703498631,9.520716333805098,5.221247502847476
510,S2,A_heavy,4.307388864454217,0.0079200334965947,1.0936863904286072,1.183700387645299,6.584775642528124,2.2773867780739065,Cold,1.0936863904286072,4.309837703498631,6.587224481572537,2.2798356171183203
511,S2,A_heavy,4.31190305200916,0.0045141875549426,2.325197144479091,1.8376288796513096,8.47472907613956,4.162826024130401,Cold,2.325197144479091,4.320726067959443,8.483552092089845,4.171649040080685
512,S2,A_heavy,4.334394871688719,0.0224918196795593,1.672478583054133,1.0011283819977042,7.008001836740556,2.673606965051837,Cold,1.672478583054133,4.402188736930059,7.075795701981896,2.741400830293177
513,S2,A_heavy,4.351148141522444,0.0167532698337243,1.7656487335063482,2.176500206974976,8.293297082003768,3.942148940481325,Cold,1.7656487335063482,4.402188736930059,8.344337677411383,3.9931895358889395
514,S2,A_heavy,4.351533749344553,0.0003856078221093,1.9398887666398157,2.011169697311696,8.302592213296066,3.951058463951513,Cold,1.9398887666398157,4.402188736930059,8.35324720088157,4.001713451537017
515,S2,A_heavy,4.351756422818441,0.0002226734738875,2.3895739100951303,1.6962041532682313,8.437534486181802,4.085778063363361,Cold,2.3895739100951303,4.402188736930059,8.487966800293421,4.13621037747498
516,S2,A_heavy,4.355692654164968,0.0039362313465271,1.028674141644646,1.9470294472422307,7.331396243051844,2.9757035888868764,Cold,1.028674141644646,4.402188736930059,7.377892325816935,3.0221996716519675
517,S2,A_heavy,4.369556385189935,0.0138637310249673,1.7152652024767256,2.772464248631823,8.857285836298484,4.487729451108549,Cold,1.7152652024767256,4.402188736930059,8.889918188038607,4.520361802848671
518,S2,A_heavy,4.405925347425104,0.036368962235168,2.031583063645841,1.2318474650843476,7.669355876155292,3.263430528730188,Cold,2.031583063645841,4.408614586043139,7.6720451147733275,3.266119767348224
519,S2,A_heavy,4.407283760007891,0.0013584125827873,2.0840604365473427,0.849641925751764,7.340986122306998,2.9337023622991074,Cold,2.0840604365473427,4.408614586043139,7.342316948342247,2.935033188334356
520,S2,A_heavy,4.414798127759688,0.0075143677517977,2.038798647305662,2.695662746338022,9.149259521403373,4.734461393643684,Cold,2.038798647305662,4.437056234826052,9.171517628469736,4.756719500710048
521,S2,A_heavy,4.418793741924339,0.0039956141646508,1.2016526941121828,2.069657581253394,7.690104017289916,3.271310275365577,Cold,1.2016526941121828,4.437056234826052,7.708366510191629,3.2895727682672904
522,S2,A_heavy,4.447991313210805,0.0291975712864663,1.4490933825575218,2.759448602016054,8.656533297784382,4.208541984573577,Cold,1.4490933825575218,4.456135656076574,8.664677640650151,4.216686327439346
